"Country Name","Country Code","Indicator Name","Indicator Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"East Asia & Pacific","EAS","Railways, goods transported (million ton-km)","IS.RRS.GOOD.MT.K6","3190","3012.6","3075","3059","3072","3242","3312.5","3494","3547.4","","4185.35","","","","","4367.5","6958.25","","6325.5","","","8581","8581","8812.5","8365","","","",
"East Asia & Pacific","EAS","Railways, passengers carried (million passenger-km)","IS.RRS.PASG.KM","3701.6","2893.85","6104.846","1775.966655","7610","7554.1","7269.85","1988","6744.5","","2256","","","","","9195","6764","","11190.5","","","","","","","","","",
"East Asia & Pacific","EAS","Renewable electricity output (% of total electricity output)","EG.ELC.RNEW.ZS","15.780707014757","15.0654693557721","14.0385163146265","14.6076423171016","13.3558996358104","14.2853159082478","13.3809368757747","13.140489481289","13.5120520633153","12.8700737470654","12.7979376023873","13.6880915875378","12.9987544107896","12.3908101562487","12.9582139702412","12.6505331249044","12.8601592714769","12.5657894143419","14.2068489212596","14.5148422581856","15.2074588191713","14.67176149975","16.8282468170079","17.4370571961613","19.2909645015784","","","",
"East Asia & Pacific","EAS","Renewable energy consumption (% of total final energy consumption)","EG.FEC.RNEW.ZS","26.1999283461524","25.7695859144579","25.3338031790292","24.5906169335773","23.8665940616694","22.9076132726222","23.0176791782731","22.7729221931126","23.020648426499","22.8371270648298","22.5400215952517","22.2238103799688","21.6826733066149","20.6252220066661","19.0146903614279","18.1306977915356","17.6383965605006","17.0656416349165","17.1820507558081","17.1286416079093","16.6215925298848","16.1347427505145","16.5688182379531","16.6877573656563","16.9605444865011","","","",
"East Asia & Pacific","EAS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","5488.85169471096","","","","","5172.30794848634","","","","","4935.14556524707","","","","","4751.57762831457","","","","","4587.32285431194","","4525.29107909573","","","",
"East Asia & Pacific","EAS","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","10106.115","","","","","10106.115","","","","","10116.115","","","","","10116.115","","","","","10106.115","","10106.115","","","",
"East Asia & Pacific","EAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","2.21463748778908","2.29487758431129","2.25689042752175","2.32985659354621","2.26136968293367","2.30920861053069","2.27331622574925","2.36415188603137","2.34445188994247","2.43165570157037","2.42601819110135","2.37747067137113","2.37214291617553","2.26555923446323","2.41586735810803","2.35256239595566","2.49962386654072","2.29641585327854","2.49133347584502","2.4552148552472","","",
"East Asia & Pacific","EAS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","898.100515990995","883.502589759569","872.599888055593","861.793786264308","938.750445686059","915.484079102077","981.908718096963","1070.22609924885","1223.90249742158","1253.64293659565","1457.3777327235","1454.24137514281","1692.35496894621","1128.74303563672","1475.34493596747","1403.3349342008","1575.77126678065","1479.88422288485","1657.9846200982","1671.13488466954","","",
"East Asia & Pacific","EAS","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","School enrollment, preprimary (% gross)","SE.PRE.ENRR","23.5321292877197","23.9198703765869","24.7407608032227","25.4656600952148","25.8758602142334","26.737060546875","27.5648803710938","28.7455501556396","38.644718170166","41.0333595275879","41.7968101501465","42.7604713439941","41.8100090026855","43.8174514770508","45.7496681213379","48.1190299987793","50.81494140625","52.6108016967773","53.4507293701172","54.6962814331055","57.1119804382324","61.695240020752","68.8291702270508","73.0293502807617","76.1009292602539","","","",
"East Asia & Pacific","EAS","School enrollment, preprimary, female (% gross)","SE.PRE.ENRR.FE","23.0879707336426","23.8275699615479","24.4718494415283","25.206169128418","25.6292304992676","26.4564895629883","27.2985305786133","28.4437198638916","38.4281387329102","40.6270904541016","41.3271484375","42.4350395202637","41.158130645752","43.1033096313477","45.0419616699219","47.2213516235352","49.6121101379395","51.3574485778809","52.531909942627","53.8928489685059","56.3090705871582","61.0277214050293","68.6536102294922","73.0016403198242","76.00341796875","","","",
"East Asia & Pacific","EAS","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","23.951000213623","24.0066795349121","24.9926795959473","25.7077102661133","26.1049709320068","26.9968490600586","27.8107395172119","29.0229797363281","38.8432807922363","41.4041290283203","42.2244415283203","43.0561599731445","42.4021682739258","44.4666213989258","46.3933982849121","48.933479309082","51.903751373291","53.7418098449707","54.2770118713379","55.4163589477539","57.8301887512207","62.2911415100098","68.9856262207031","73.0540084838867","76.1875915527344","","","",
"East Asia & Pacific","EAS","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","0.92738002538681","0.938359975814819","0.946619987487793","0.947510004043579","0.954710006713867","0.959890007972717","0.966729998588562","0.974520027637482","0.976710021495819","0.982500016689301","0.986440002918243","0.990249991416931","0.986800014972687","0.986479997634888","0.989130020141602","0.986930012702942","0.984740018844604","0.98131000995636","0.982270002365112","0.981029987335205","0.989149987697601","0.991460025310516","0.988860011100769","0.991590023040771","0.991840004920959","","","",
"East Asia & Pacific","EAS","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","0.895839989185333","0.904670000076294","0.914210021495819","0.916429996490479","0.930580019950867","0.937659978866577","0.944999992847443","0.951319992542267","0.957790017127991","0.966239988803864","0.971149981021881","0.974870026111603","0.97435998916626","0.976010024547577","0.982349991798401","0.986180007457733","0.989780008792877","0.990100026130676","0.992720007896423","0.995100021362305","0.991540014743805","0.993900001049042","0.995209991931915","0.995760023593903","0.998799979686737","","","",
"East Asia & Pacific","EAS","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","0.831839978694916","0.837010025978088","0.850560009479523","0.857070028781891","0.885779976844788","0.899010002613068","0.909879982471466","0.915449976921082","0.930419981479645","0.944630026817322","0.952419996261597","0.957310020923615","0.962050020694733","0.966929972171783","0.978489995002747","0.989220023155212","0.998950004577637","1.00303995609283","1.00725996494293","1.01354002952576","0.996159970760345","0.998549997806549","1.00441002845764","1.00212001800537","1.00843000411987","","","",
"East Asia & Pacific","EAS","School enrollment, tertiary (% gross)","SE.TER.ENRR","7.39054012298584","7.54822015762329","7.69842004776001","8.43113994598389","9.42455959320068","10.3510999679565","11.2617797851563","12.3846998214722","13.1988296508789","14.3492202758789","15.4879703521729","17.0656204223633","19.0017395019531","20.8228797912598","22.3364791870117","23.31907081604","24.0251197814941","24.4657192230225","24.9820098876953","26.3916301727295","27.7798309326172","29.030969619751","31.0924892425537","33.3079605102539","39.1477203369141","","","",
"East Asia & Pacific","EAS","School enrollment, tertiary (gross), gender parity index (GPI)","SE.ENR.TERT.FM.ZS","0.655690014362335","0.683260023593903","0.713559985160828","0.746519982814789","0.750100016593933","0.754000008106232","0.755569994449615","0.782069981098175","0.80374002456665","0.832759976387024","0.845070004463196","0.832459986209869","0.864530026912689","0.873139977455139","0.898909986019135","0.908349990844727","0.943139970302582","0.981320023536682","0.999029994010925","1.01850998401642","1.0331699848175","1.04435002803802","1.07281005382538","1.09584999084473","1.11843001842499","","","",
"East Asia & Pacific","EAS","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","5.83097982406616","6.10517978668213","6.38915014266968","7.18437004089355","8.05243968963623","8.87036991119385","9.66250038146973","10.8396596908569","11.7334098815918","13.0126399993896","14.1602001190186","15.4730796813965","17.5925693511963","19.383129119873","21.1214504241943","22.1732997894287","23.3045101165771","24.2287998199463","24.9694995880127","26.641019821167","28.2475109100342","29.6816806793213","32.2239799499512","34.8900604248047","41.4262390136719","","","",
"East Asia & Pacific","EAS","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","8.8928804397583","8.93540954589844","8.95386981964111","9.62386035919189","10.735179901123","11.7643899917603","12.7884397506714","13.8601703643799","14.5985803604126","15.6259002685547","16.7562599182129","18.5872707366943","20.3492393493652","22.1994590759277","23.4967098236084","24.4105796813965","24.7095699310303","24.6900901794434","24.9938201904297","26.1567497253418","27.3405208587646","28.4213199615479","30.0370197296143","31.8384704589844","37.0394706726074","","","",
"East Asia & Pacific","EAS","Secondary education, duration (years)","SE.SEC.DURS","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","",
"East Asia & Pacific","EAS","Share of youth not in education, employment or training, female (% of female youth population)","SL.UEM.NEET.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Share of youth not in education, employment or training, total (% of youth population)","SL.UEM.NEET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","5.3281519352675","","","","","4.35919491606754","","","","","3.58487188726573","","3.34449543816616","","","3.04374968708446","","",
"East Asia & Pacific","EAS","Smoking prevalence, males (% of adults)","SH.PRV.SMOK.MA","","","","","","","","","","","55.0340897771339","","","","","52.5592045399339","","","","","50.4449051313064","","49.7614103351329","","","48.9496669422935","","",
"East Asia & Pacific","EAS","Source data assessment of statistical capacity (scale 0 - 100)","IQ.SCI.SRCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","10.5728390288463","","","","","10.216055763574","","","","","10.3546327530448","","","","","10.0306087598738","","",
"East Asia & Pacific","EAS","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","11.3671440769341","11.7569839682288","11.9211472857333","11.7230165597043","11.2236653990648","11.2067470983663","11.546338789449","11.7231754671875","11.8695130036358","12.0537143180281","","","",
"East Asia & Pacific","EAS","tax revenue (current LCU)","GC.TAX.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","7.81998627467039","","","","","","","","","","10.1409363236949","","","","","","","","","","","","","","17.9512068839761","","","",
"East Asia & Pacific","EAS","Terrestrial protected areas (% of total land area)","ER.LND.PTLD.ZS","10.0109610554867","","","","","","","","","","12.7052907896701","","","","","","","","","","","","","","15.568773732384","","","",
"East Asia & Pacific","EAS","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","SH.ALC.PCAP.LI","","","","","","","","","","","","","","","","","","","","","","","","","","6.70159872985248","","",
"East Asia & Pacific","EAS","Total fisheries production (metric tons)","ER.FSH.PROD.MT","44411582.055","45228712.415","49018912.661","53086217.959","57356005.527","61863882.274","65391466.848","66239545.819","68203858.599","71061167.711","72803014.331","74411093.521","76986827.25","80461981.723","84166170.953","87477073.186","90965369.507","94560651.69","96865978.165","100533361.566","105682959.231","109930888.184","116424192.067","123467068.203","128052802.893","132586973.556","","",
"East Asia & Pacific","EAS","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","1.52537457247291","1.01930856999953","0.940452985570946","0.768146743196979","0.680526060606002","0.707851018089547","0.798132450890545","0.729707503338001","0.565526477402961","0.56664479584004","0.925444371457318","0.964659301455823","0.872367298952299","0.976625686799356","1.685715841012","2.12247115221843","2.62108072781161","3.25394573652745","4.94092773188777","2.30053600961712","3.59791909277839","4.61107025265663","3.29034198094981","3.06150255767543","2.41359548459865","1.23009461883853","","",
"East Asia & Pacific","EAS","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in lower secondary education, male (% of male teachers)","SE.SEC.TCAQ.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in preprimary education (% of total teachers)","SE.PRE.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in primary education (% of total teachers)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in secondary education, female (% of female teachers)","SE.SEC.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in secondary education, male (% of male teachers)","SE.SEC.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in upper secondary education (% of total teachers)","SE.SEC.TCAQ.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in upper secondary education, female (% of female teachers)","SE.SEC.TCAQ.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Trained teachers in upper secondary education, male (% of male teachers)","SE.SEC.TCAQ.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","4.02851576267725","3.681590467546","3.8347425872496","4.13989170456003","3.83926412429068","3.88450201560372","3.94049533107215","4.26327445272764","4.29930563110243","4.14961001881951","4.5081235931573","4.45294570109647","4.52076414372184","4.4837927437096","4.34690089516257","4.16048090256139","3.82046284877137","4.06780196897199","4.05644179642556","3.99016197463174","3.98911679959061","3.86071905928","3.86091585256791","3.7260498913402","3.73204463227252","3.69573788244553","3.73001959475399",
"East Asia & Pacific","EAS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","4.56758908190128","4.24057182123075","4.3299707878616","4.60274747865545","4.41168001638766","4.48555629004157","4.57764762565066","5.03367013534826","5.13202267888345","4.97729342863724","5.10557615055787","5.13849692967946","5.02372509250301","5.035594467718","4.89693477442674","4.69524792376315","4.41603072200294","4.79222534338808","4.88528078478998","4.65958890823024","4.69640153374643","4.66010135286878","4.75072920994366","4.81458232537555","4.78244559138819","4.720228460618","4.74962419777813",
"East Asia & Pacific","EAS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","4.33011138435031","3.99474815809201","4.11209814000156","4.39916350307413","4.15991145505347","4.22123624373996","4.29777261981345","4.69467888151648","4.76591570541726","4.61320104968629","4.84298385095674","4.83749895028541","4.80293568781169","4.79394050945543","4.65657396408508","4.46174525169481","4.1559168789643","4.47635787796751","4.52462723682326","4.36825146521408","4.38873743539092","4.3122775550179","4.36388031020693","4.34135580152512","4.32625133710329","4.27571570480708","4.30731359837506",
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","2.68484105586598","2.58604753970031","2.57479671085181","2.8387294629816","2.98887817017342","3.06864750982325","3.15493413780502","3.21381531939531","3.67594447567105","3.77550379749155","3.72332714636352","4.30893299750005","4.66911204595364","4.91032125414659","4.85448929041428","4.93363301164054","4.7348091834656","4.48407565402419","4.46265998859495","4.63216027933304","4.39300503042391","4.22551699786084","4.16054400587004","4.13204423888446","4.10615049325737","","","",
"East Asia & Pacific","EAS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","7.99522721570363","7.5529458101313","8.43093361984564","9.17586294045532","8.36253957617155","8.81287764667145","9.09263223266979","10.2160563795256","10.5516339297905","10.310371930243","11.3119519328102","11.572028295404","11.4697333806217","11.6653627979466","11.6836503768011","11.2717774568535","10.1652702005879","10.7000064936183","10.6026948454529","10.3359446261911","10.7030764730306","10.5047069243161","11.0743047424353","9.8927297654931","10.0459166285","9.92588312583826","10.1962467777044",
"East Asia & Pacific","EAS","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","9.13939470531647","8.62896879707168","9.22038141080376","10.0729503077442","9.33534312087875","9.70476184526406","10.0196655557285","11.3326244299279","11.5309266768934","11.5270037011893","11.904246247692","12.176437788057","11.8690673996296","12.0049488725292","11.7957614956134","11.6684586641977","10.8768421748348","11.5641205768249","11.7081727233162","11.4831187442021","11.7634062249088","11.6512668972866","12.131758185465","12.3258849031142","12.2882153198306","12.0842831548896","12.2510085872607",
"East Asia & Pacific","EAS","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","8.53517790753095","8.07007346940696","8.78192980320875","9.59446861799168","8.82160728304731","9.21438531229041","9.51333028850642","10.736382265148","10.9904610550782","10.899184579278","11.5360074391269","11.8068541165249","11.5805584492431","11.7442762532058","11.6356256437122","11.3992002177261","10.492359364117","11.1057360886033","11.1564246135629","10.9245613179217","11.2331493270871","11.0943917871406","11.6050031684755","11.1483173420202","11.194101165385","11.0286683168796","11.2399758155806",
"East Asia & Pacific","EAS","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","SL.UEM.1524.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Urban population","SP.URB.TOTL","605466854","626739251","648112723","669827942","692269614","715219724","738603946","762075335","785845206","809609574","833854579","861805188","891581909","921405295","951414169","981621500","1011386778","1040776289","1070766332","1100634818","1130661141","1160771319","1190773074","1220398368","1249829664","1278858052","1307641257","",
"East Asia & Pacific","EAS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.6548743988115","34.3485067184998","35.061341316927","35.7901689139421","36.5382284655458","37.3006191527684","38.0727992695348","38.8413757059837","39.6229624884507","40.4139846363157","41.2327455151097","42.2316622960509","43.3212298667073","44.4114451856654","45.5043885605014","46.5948810156113","47.6524817729077","48.6909626210264","49.7375169064446","50.7735523190583","51.8063284720392","52.830101993814","53.8283206394451","54.7949836713707","55.7336138139787","56.6432487179231","57.5222713607578","",
"East Asia & Pacific","EAS","Urban population growth (annual %)","SP.URB.GROW","3.48966937513644","3.51338753879993","3.41026542791079","3.35053120072757","3.35036366697285","3.31519823142202","3.26951581665273","3.17780444135347","3.11909727402475","3.024052042127","2.99465393920848","3.35197643616945","3.45515685152733","3.34499676349982","3.25685929556114","3.17499276174853","3.03225611908459","2.9058626866882","2.88150713241315","2.78944949120795","2.72809132592786","2.66305941790566","2.58463958481042","2.4879042570625","2.41161384443936","2.32258753621646","2.25069584188691","",
"East Asia & Pacific","EAS","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Wage and salaried workers, female (% of female employment)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Wage and salaried workers, male (% of male employment)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Wage and salaried workers, total (% of total employment)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","82.3656155071979","79.1121332873356","78.3431336760173","78.4177623233036","78.2371695197989","77.9152810104574","76.8214216269444","","","",
"East Asia & Pacific","EAS","Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","9.7623757055747","","","","","12.8433482991434","","","","","26.7496683392121","","","","","14.5622302922333","","","","","18.8159367877782","","17.1405019068438","","","",
"East Asia & Pacific","EAS","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Access to clean fuels and technologies for cooking (% of population)","EG.CFT.ACCS.ZS","","","","","","","","","","","88.651245284261","89.5499925501348","90.4052807502428","91.2229686451477","92.017933725945","92.7912950301974","93.5409116908382","94.2595980395995","94.9322279957273","95.5375284875495","96.0483613466264","96.4513778817912","96.7567465902046","96.9834498513579","97.1453004305032","","","",
"Middle East & North Africa","MEA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","85.8105416608817","86.3381914026955","86.585666578183","87.2269914221574","87.594423150288","88.1514273103093","88.7744280328786","89.0995877227991","89.8405134638613","90.3432921616835","90.9668005381556","91.355613937423","91.7944161940222","92.4385396656047","93.1310959952176","93.8027019227025","94.0986379222662","94.5044777495512","95.0223188519224","95.3412532641296","95.7564130228543","96.1140202823152","96.4954211606451","97.1671184758896","96.9899845998097","","","",
"Middle East & North Africa","MEA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","73.9567242944864","74.7617565995815","75.615783781647","76.1973536500707","76.9208090720277","77.5407763698566","78.3618348145453","78.5175136848873","79.8162493666773","80.5239389761412","81.6320993626965","81.9095949235499","82.5992812644514","83.8254105245354","83.2584631262761","85.8670146031032","85.9914129475573","86.7971928196009","87.8054747147808","88.3617471785715","89.1419376573911","89.8785660606075","90.5703696944286","92.1268757791503","91.9199443812544","","","",
"Middle East & North Africa","MEA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","98.1965056238115","98.2838726856626","98.935409925275","98.7742922631394","98.9145819278241","99.0201653250017","99.2744015004853","99.3684622549139","99.4497854658756","99.5296769631799","99.608853829402","99.7757568019047","99.4141807903836","","","",
"Middle East & North Africa","MEA","Account (% age 15+) [ts]","WP_time_10.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, female (% age 15+) [ts]","WP_time_10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, income, poorest 40% (% ages 15+) [ts]","WP_time_10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, income, richest 60% (% ages 15+) [ts]","WP_time_10.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, male (% age 15+) [ts]","WP_time_10.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, older adults (% ages 25+) [ts]","WP_time_10.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, primary education or less (% ages 15+) [ts]","WP_time_10.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, secondary education or more (% ages 15+) [ts]","WP_time_10.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Account, young adults (% ages 15-24) [ts]","WP_time_10.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Adjusted net savings, excluding particulate emission damage (% of GNI)","NY.ADJ.SVNX.GN.ZS","8.05080664116397","-0.956539224069559","9.99117944891512","8.91320644362717","9.07303576670959","10.183906258939","11.43261911809","11.3005304513146","9.83510439925407","12.0288821603607","12.5026285602067","","","","","19.7133232488219","22.416337353511","22.9979811849593","24.1848485911008","","","22.8132032351758","20.8865719717141","20.1578546799531","17.3005717232204","13.0973856764479","","",
"Middle East & North Africa","MEA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","68.8630827783213","65.885372308768","63.2429495343737","60.1203473985139","57.0132322839707","53.7807283287295","50.6550087825958","47.4663894346157","45.8687419011607","44.2730209990353","42.6922081465501","41.0533953382101","39.4249217231399","39.1219233516051","38.8309471906252","38.5490120804448","38.2617444494884","38.0010447286268","38.19180574585","38.4057949757864","38.6472659589663","38.9156696380526","39.212777405843","38.9832640772643","38.7722128434765","38.5491550842569","","",
"Middle East & North Africa","MEA","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","24.8586597442627","24.8838291168213","25.3099708557129","24.2057495117188","23.5390300750732","23.0700702667236","22.297779083252","21.6676006317139","20.9147205352783","19.7001304626465","18.6216907501221","17.4227504730225","16.3368396759033","15.5612201690674","14.9554395675659","13.8869199752808","12.2464895248413","11.9381999969482","10.6784200668335","9.92951965332031","13.9477100372314","13.167799949646","","","",
"Middle East & North Africa","MEA","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","31.1153507232666","31.0579109191895","31.4540405273438","29.8465900421143","28.7955894470215","28.0267391204834","26.9591808319092","26.1571102142334","25.1554107666016","23.6088104248047","22.2429790496826","21.1415195465088","20.0274696350098","19.1169605255127","18.5479698181152","17.2514495849609","15.0738801956177","14.6129398345947","13.4009199142456","12.4257497787476","16.5080108642578","15.5441303253174","","","",
